ACC,PREC,REC,EPC,F1,AUC,DATASETNAME,ERRTYPE,ERRPERC,FEATTYPE,FEATNAME,MODELNAME,MODELTYPE
0.74,0.5556,0.125,,0.2041,0.3122,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Support Vector Machine,Linear
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Dummy Classifier,Heuristic based
0.7333,0.0,0.0,,0.0,0.0,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Ridge Classifier,Linear
0.7267,0.48,0.3,,0.3692,0.4759,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,K-Neighborg Classifier,Neighborg based
0.7333,0.0,0.0,,0.0,0.2993,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Logistic Regression,Linear
0.7333,0.0,0.0,,0.0,0.3016,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Linear Discriminant Analysis,Linear
0.7867,0.6818,0.375,,0.4839,0.3405,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Cat Boost Classifier,Ensemble Tree
0.8067,0.7895,0.375,,0.5085,0.3102,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Ada Boost Classifier,Ensemble Tree
0.7867,0.6667,0.4,,0.5,0.3364,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Gradient Boosting Classifier,Ensemble Tree
0.74,0.5172,0.375,,0.4348,0.4215,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Random Forest Classifier,Ensemble Tree
0.6933,0.4211,0.4,,0.4103,0.4472,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Gaussian Process Classifier,Probabilistic
0.7067,0.4444,0.4,,0.4211,0.4289,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Extra Tree Classifier,Single Tree
0.5467,0.3571,0.875,,0.5072,0.6428,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,MLP Classifier,Neural Networks
0.7,0.4419,0.475,,0.4578,0.5598,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Decision Tree Classifier,Single Tree
0.6267,0.3519,0.475,,0.4043,0.5766,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Gaussian Naive Bayes,Probabilistic
0.2867,0.2721,1.0,,0.4278,0.0,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,SGD Classifier,Linear
0.5,0.2941,0.625,,0.4,0.5,transfusion.csv,Labels,0.2,target,whether he/she donated blood in March 2007,Quadratic Discriminant Analysis,Probabilistic
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Dummy Classifier,Heuristic based
0.6733,0.4082,0.5,,0.4494,0.5466,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Gradient Boosting Classifier,Ensemble Tree
0.6667,0.0,0.0,0.9898,0.0,0.0,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Ridge Classifier,Linear
0.6667,0.0,0.0,0.998,0.0,0.3874,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Linear Discriminant Analysis,Linear
0.6667,0.0,0.0,0.9821,0.0,0.3869,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Logistic Regression,Linear
0.66,0.3962,0.525,0.7679,0.4516,0.554,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Ada Boost Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.0,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,SGD Classifier,Linear
0.5533,0.3291,0.65,0.85,0.437,0.4862,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,MLP Classifier,Neural Networks
0.6333,0.3529,0.45,0.866,0.3956,0.5377,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Cat Boost Classifier,Ensemble Tree
0.66,0.2609,0.15,0.778,0.1905,0.5693,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Support Vector Machine,Linear
0.5667,0.2807,0.4,0.9092,0.3299,0.48,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Random Forest Classifier,Ensemble Tree
0.6,0.3214,0.45,0.9607,0.375,0.5633,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Decision Tree Classifier,Single Tree
0.6,0.2917,0.35,0.9121,0.3182,0.4698,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Extra Tree Classifier,Single Tree
0.4,0.25,0.625,0.989,0.3571,0.6793,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Gaussian Naive Bayes,Probabilistic
0.6267,0.3462,0.45,0.866,0.3913,0.5236,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,K-Neighborg Classifier,Neighborg based
0.5333,0.3214,0.675,0.7702,0.4355,0.5789,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Quadratic Discriminant Analysis,Probabilistic
0.6067,0.3061,0.375,0.7859,0.3371,0.4086,transfusion.csv,Labels,0.4,target,whether he/she donated blood in March 2007,Gaussian Process Classifier,Probabilistic
0.2667,0.2667,1.0,0.7746,0.4211,0.5,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Dummy Classifier,Heuristic based
0.2267,0.2361,0.85,0.8667,0.3696,0.2569,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Logistic Regression,Linear
0.2267,0.2361,0.85,0.8717,0.3696,0.0,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Ridge Classifier,Linear
0.2267,0.2361,0.85,0.8813,0.3696,0.2574,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Linear Discriminant Analysis,Linear
0.2867,0.2276,0.7,0.9918,0.3436,0.5569,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Gaussian Naive Bayes,Probabilistic
0.36,0.2586,0.75,0.9197,0.3846,0.5685,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Cat Boost Classifier,Ensemble Tree
0.4933,0.0714,0.075,,0.0732,0.0,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,SGD Classifier,Linear
0.2667,0.2667,1.0,0.9335,0.4211,0.5868,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,MLP Classifier,Neural Networks
0.5,0.2989,0.65,0.9363,0.4094,0.5219,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,K-Neighborg Classifier,Neighborg based
0.2467,0.2214,0.725,0.9105,0.3392,0.5718,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Quadratic Discriminant Analysis,Probabilistic
0.38,0.2846,0.875,0.8601,0.4294,0.5739,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Support Vector Machine,Linear
0.4533,0.2857,0.7,0.9647,0.4058,0.5028,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Random Forest Classifier,Ensemble Tree
0.3933,0.2571,0.675,0.8355,0.3724,0.5397,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Gradient Boosting Classifier,Ensemble Tree
0.3733,0.2672,0.775,0.8896,0.3974,0.638,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Ada Boost Classifier,Ensemble Tree
0.42,0.2473,0.575,0.8886,0.3459,0.3944,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Gaussian Process Classifier,Probabilistic
0.4867,0.2967,0.675,0.9585,0.4122,0.5036,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Extra Tree Classifier,Single Tree
0.4667,0.2727,0.6,0.9699,0.375,0.5176,transfusion.csv,Labels,0.6,target,whether he/she donated blood in March 2007,Decision Tree Classifier,Single Tree
0.2667,0.2667,1.0,0.866,0.4211,0.5,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Dummy Classifier,Heuristic based
0.22,0.2308,0.825,0.9205,0.3607,0.0,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Ridge Classifier,Linear
0.22,0.2308,0.825,0.9179,0.3607,0.2683,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Logistic Regression,Linear
0.22,0.2308,0.825,0.9256,0.3607,0.2673,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Linear Discriminant Analysis,Linear
0.2933,0.2643,0.925,0.9308,0.4111,0.3973,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Support Vector Machine,Linear
0.2733,0.224,0.7,0.9634,0.3394,0.4949,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Gaussian Naive Bayes,Probabilistic
0.24,0.2109,0.675,0.9603,0.3214,0.3955,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Cat Boost Classifier,Ensemble Tree
0.2467,0.2171,0.7,0.9461,0.3314,0.3431,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Ada Boost Classifier,Ensemble Tree
0.2667,0.2667,1.0,0.9452,0.4211,0.6109,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,MLP Classifier,Neural Networks
0.4067,0.271,0.725,0.9681,0.3946,0.495,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,K-Neighborg Classifier,Neighborg based
0.3067,0.1098,0.225,,0.1475,0.0,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,SGD Classifier,Linear
0.28,0.2119,0.625,0.9788,0.3165,0.443,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Random Forest Classifier,Ensemble Tree
0.2733,0.224,0.7,0.9206,0.3394,0.44,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Gradient Boosting Classifier,Ensemble Tree
0.3267,0.2039,0.525,0.946,0.2937,0.4253,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Gaussian Process Classifier,Probabilistic
0.3933,0.2258,0.525,0.9849,0.3158,0.5456,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Decision Tree Classifier,Single Tree
0.3133,0.2162,0.6,0.9644,0.3179,0.4525,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Extra Tree Classifier,Single Tree
0.2467,0.2171,0.7,0.932,0.3314,0.4744,transfusion.csv,Labels,0.8,target,whether he/she donated blood in March 2007,Quadratic Discriminant Analysis,Probabilistic
0.7467,0.6667,0.1,,0.1739,0.4324,transfusion.csv,Outlier,0.2,continue,Recency (months),Support Vector Machine,Linear
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.2,continue,Recency (months),Dummy Classifier,Heuristic based
0.7667,1.0,0.125,,0.2222,0.0,transfusion.csv,Outlier,0.2,continue,Recency (months),Ridge Classifier,Linear
0.76,0.625,0.25,,0.3571,0.3805,transfusion.csv,Outlier,0.2,continue,Recency (months),Ada Boost Classifier,Ensemble Tree
0.78,1.0,0.175,,0.2979,0.281,transfusion.csv,Outlier,0.2,continue,Recency (months),Linear Discriminant Analysis,Linear
0.8,0.7778,0.35,,0.4828,0.2656,transfusion.csv,Outlier,0.2,continue,Recency (months),Cat Boost Classifier,Ensemble Tree
0.78,1.0,0.175,,0.2979,0.2735,transfusion.csv,Outlier,0.2,continue,Recency (months),Logistic Regression,Linear
0.7267,0.4783,0.275,,0.3492,0.3598,transfusion.csv,Outlier,0.2,continue,Recency (months),K-Neighborg Classifier,Neighborg based
0.74,0.5185,0.35,,0.4179,0.4815,transfusion.csv,Outlier,0.2,continue,Recency (months),Extra Tree Classifier,Single Tree
0.7,0.4194,0.325,,0.3662,0.461,transfusion.csv,Outlier,0.2,continue,Recency (months),Gaussian Process Classifier,Probabilistic
0.7733,0.6667,0.3,,0.4138,0.3542,transfusion.csv,Outlier,0.2,continue,Recency (months),Gradient Boosting Classifier,Ensemble Tree
0.74,0.5217,0.3,,0.381,0.4576,transfusion.csv,Outlier,0.2,continue,Recency (months),Gaussian Naive Bayes,Probabilistic
0.8,0.9167,0.275,,0.4231,0.3215,transfusion.csv,Outlier,0.2,continue,Recency (months),MLP Classifier,Neural Networks
0.7667,0.619,0.325,,0.4262,0.4089,transfusion.csv,Outlier,0.2,continue,Recency (months),Random Forest Classifier,Ensemble Tree
0.7667,0.6,0.375,,0.4615,0.5356,transfusion.csv,Outlier,0.2,continue,Recency (months),Decision Tree Classifier,Single Tree
0.7333,0.0,0.0,,0.0,0.0,transfusion.csv,Outlier,0.2,continue,Recency (months),SGD Classifier,Linear
0.5667,0.2727,0.375,,0.3158,0.5,transfusion.csv,Outlier,0.2,continue,Recency (months),Quadratic Discriminant Analysis,Probabilistic
0.7467,0.6667,0.1,,0.1739,0.4456,transfusion.csv,Outlier,0.4,continue,Recency (months),Support Vector Machine,Linear
0.8,0.75,0.375,,0.5,0.2788,transfusion.csv,Outlier,0.4,continue,Recency (months),Cat Boost Classifier,Ensemble Tree
0.7733,0.6364,0.35,,0.4516,0.3697,transfusion.csv,Outlier,0.4,continue,Recency (months),Ada Boost Classifier,Ensemble Tree
0.7667,1.0,0.125,,0.2222,0.0,transfusion.csv,Outlier,0.4,continue,Recency (months),Ridge Classifier,Linear
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.4,continue,Recency (months),Dummy Classifier,Heuristic based
0.7733,0.875,0.175,,0.2917,0.2855,transfusion.csv,Outlier,0.4,continue,Recency (months),Logistic Regression,Linear
0.7733,0.875,0.175,,0.2917,0.2944,transfusion.csv,Outlier,0.4,continue,Recency (months),Linear Discriminant Analysis,Linear
0.7,0.4194,0.325,,0.3662,0.4522,transfusion.csv,Outlier,0.4,continue,Recency (months),Gaussian Process Classifier,Probabilistic
0.74,0.5185,0.35,,0.4179,0.461,transfusion.csv,Outlier,0.4,continue,Recency (months),Extra Tree Classifier,Single Tree
0.7333,0.5,0.275,,0.3548,0.4255,transfusion.csv,Outlier,0.4,continue,Recency (months),K-Neighborg Classifier,Neighborg based
0.7333,0.0,0.0,,0.0,0.5245,transfusion.csv,Outlier,0.4,continue,Recency (months),MLP Classifier,Neural Networks
0.74,0.5238,0.275,,0.3607,0.472,transfusion.csv,Outlier,0.4,continue,Recency (months),Gaussian Naive Bayes,Probabilistic
0.7733,0.6875,0.275,,0.3929,0.338,transfusion.csv,Outlier,0.4,continue,Recency (months),Gradient Boosting Classifier,Ensemble Tree
0.7533,0.5652,0.325,,0.4127,0.3935,transfusion.csv,Outlier,0.4,continue,Recency (months),Random Forest Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.4,continue,Recency (months),Quadratic Discriminant Analysis,Probabilistic
0.7133,0.4483,0.325,,0.3768,0.5211,transfusion.csv,Outlier,0.4,continue,Recency (months),Decision Tree Classifier,Single Tree
0.28,0.2703,1.0,0.866,0.4255,0.0,transfusion.csv,Outlier,0.4,continue,Recency (months),SGD Classifier,Linear
0.7667,1.0,0.125,,0.2222,0.0,transfusion.csv,Outlier,0.6,continue,Recency (months),Ridge Classifier,Linear
0.8,0.7273,0.4,,0.5161,0.2935,transfusion.csv,Outlier,0.6,continue,Recency (months),Cat Boost Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.6,continue,Recency (months),Dummy Classifier,Heuristic based
0.7733,0.875,0.175,,0.2917,0.3014,transfusion.csv,Outlier,0.6,continue,Recency (months),Linear Discriminant Analysis,Linear
0.7733,0.875,0.175,,0.2917,0.2889,transfusion.csv,Outlier,0.6,continue,Recency (months),Logistic Regression,Linear
0.7533,0.8,0.1,,0.1778,0.3765,transfusion.csv,Outlier,0.6,continue,Recency (months),Support Vector Machine,Linear
0.7067,0.4412,0.375,,0.4054,0.4575,transfusion.csv,Outlier,0.6,continue,Recency (months),Gaussian Process Classifier,Probabilistic
0.78,0.6667,0.35,,0.459,0.2935,transfusion.csv,Outlier,0.6,continue,Recency (months),Ada Boost Classifier,Ensemble Tree
0.74,0.5238,0.275,,0.3607,0.4877,transfusion.csv,Outlier,0.6,continue,Recency (months),Gaussian Naive Bayes,Probabilistic
0.76,0.5588,0.475,,0.5135,0.4415,transfusion.csv,Outlier,0.6,continue,Recency (months),Extra Tree Classifier,Single Tree
0.7333,0.0,0.0,,0.0,0.624,transfusion.csv,Outlier,0.6,continue,Recency (months),MLP Classifier,Neural Networks
0.8133,0.7727,0.425,,0.5484,0.3369,transfusion.csv,Outlier,0.6,continue,Recency (months),Gradient Boosting Classifier,Ensemble Tree
0.7267,0.4762,0.25,,0.3279,0.3944,transfusion.csv,Outlier,0.6,continue,Recency (months),K-Neighborg Classifier,Neighborg based
0.7533,0.5484,0.425,,0.4789,0.3698,transfusion.csv,Outlier,0.6,continue,Recency (months),Random Forest Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.6,continue,Recency (months),Quadratic Discriminant Analysis,Probabilistic
0.7333,0.5,0.5,,0.5,0.5289,transfusion.csv,Outlier,0.6,continue,Recency (months),Decision Tree Classifier,Single Tree
0.4333,0.314,0.95,0.7721,0.472,0.0,transfusion.csv,Outlier,0.6,continue,Recency (months),SGD Classifier,Linear
0.7333,0.0,0.0,,0.0,0.4049,transfusion.csv,Outlier,0.8,continue,Recency (months),Support Vector Machine,Linear
0.7667,1.0,0.125,,0.2222,0.0,transfusion.csv,Outlier,0.8,continue,Recency (months),Ridge Classifier,Linear
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.8,continue,Recency (months),Dummy Classifier,Heuristic based
0.7733,0.875,0.175,,0.2917,0.2815,transfusion.csv,Outlier,0.8,continue,Recency (months),Logistic Regression,Linear
0.7733,0.875,0.175,,0.2917,0.2901,transfusion.csv,Outlier,0.8,continue,Recency (months),Linear Discriminant Analysis,Linear
0.7467,0.625,0.125,,0.2083,0.2897,transfusion.csv,Outlier,0.8,continue,Recency (months),Gradient Boosting Classifier,Ensemble Tree
0.76,0.6429,0.225,,0.3333,0.2797,transfusion.csv,Outlier,0.8,continue,Recency (months),Cat Boost Classifier,Ensemble Tree
0.74,0.5238,0.275,,0.3607,0.4827,transfusion.csv,Outlier,0.8,continue,Recency (months),Gaussian Naive Bayes,Probabilistic
0.72,0.4375,0.175,,0.25,0.3857,transfusion.csv,Outlier,0.8,continue,Recency (months),K-Neighborg Classifier,Neighborg based
0.78,0.6522,0.375,,0.4762,0.2967,transfusion.csv,Outlier,0.8,continue,Recency (months),Ada Boost Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.6253,transfusion.csv,Outlier,0.8,continue,Recency (months),MLP Classifier,Neural Networks
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.8,continue,Recency (months),Quadratic Discriminant Analysis,Probabilistic
0.6933,0.375,0.225,,0.2812,0.3222,transfusion.csv,Outlier,0.8,continue,Recency (months),Random Forest Classifier,Ensemble Tree
0.7467,0.5455,0.3,,0.3871,0.3336,transfusion.csv,Outlier,0.8,continue,Recency (months),Extra Tree Classifier,Single Tree
0.72,0.4583,0.275,,0.3438,0.4066,transfusion.csv,Outlier,0.8,continue,Recency (months),Gaussian Process Classifier,Probabilistic
0.28,0.2703,1.0,0.8331,0.4255,0.0,transfusion.csv,Outlier,0.8,continue,Recency (months),SGD Classifier,Linear
0.7133,0.4348,0.25,,0.3175,0.5124,transfusion.csv,Outlier,0.8,continue,Recency (months),Decision Tree Classifier,Single Tree
0.7733,0.875,0.175,,0.2917,0.2843,transfusion.csv,Outlier,0.2,continue,Frequency (times),Logistic Regression,Linear
0.78,0.8889,0.2,,0.3265,0.2961,transfusion.csv,Outlier,0.2,continue,Frequency (times),Linear Discriminant Analysis,Linear
0.7667,1.0,0.125,,0.2222,0.0,transfusion.csv,Outlier,0.2,continue,Frequency (times),Ridge Classifier,Linear
0.7333,0.0,0.0,,0.0,0.5,transfusion.csv,Outlier,0.2,continue,Frequency (times),Dummy Classifier,Heuristic based
0.7333,0.0,0.0,,0.0,0.4005,transfusion.csv,Outlier,0.2,continue,Frequency (times),Support Vector Machine,Linear
0.7733,0.8,0.2,,0.32,0.3624,transfusion.csv,Outlier,0.2,continue,Frequency (times),Quadratic Discriminant Analysis,Probabilistic
0.76,0.625,0.25,,0.3571,0.2892,transfusion.csv,Outlier,0.2,continue,Frequency (times),Cat Boost Classifier,Ensemble Tree
0.7333,0.0,0.0,,0.0,0.6198,transfusion.csv,Outlier,0.2,continue,Frequency (times),MLP Classifier,Neural Networks
0.7667,0.6923,0.225,,0.3396,0.4516,transfusion.csv,Outlier,0.2,continue,Frequency (times),Gaussian Naive Bayes,Probabilistic
0.78,0.6522,0.375,,0.4762,0.3419,transfusion.csv,Outlier,0.2,continue,Frequency (times),Ada Boost Classifier,Ensemble Tree
0.72,0.4375,0.175,,0.25,0.3523,transfusion.csv,Outlier,0.2,continue,Frequency (times),K-Neighborg Classifier,Neighborg based
0.7467,0.5833,0.175,,0.2692,0.3102,transfusion.csv,Outlier,0.2,continue,Frequency (times),Gradient Boosting Classifier,Ensemble Tree
0.7067,0.4167,0.25,,0.3125,0.3241,transfusion.csv,Outlier,0.2,continue,Frequency (times),Random Forest Classifier,Ensemble Tree
0.7267,0.4783,0.275,,0.3492,0.3517,transfusion.csv,Outlier,0.2,continue,Frequency (times),Extra Tree Classifier,Single Tree
0.7267,0.4828,0.35,,0.4058,0.5124,transfusion.csv,Outlier,0.2,continue,Frequency (times),Decision Tree Classifier,Single Tree
