DATASETNAME,MODELNAME,ACC,PREC,REC,F1,AUC,FEATNAME,FEATTYPE,ERRTYPE,MODELTYPE
Occupancy.csv,Logistic Regression,0.9878,0.9631,0.9853,0.9741,0.0453,date,,Missing,Linear
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Missing,Single Tree
Occupancy.csv,SGD Classifier,0.9891,0.9595,0.9948,0.9768,0.0,date,,Missing,Linear
Occupancy.csv,Gaussian Naive Bayes,0.7687,0.75,0.0031,0.0063,0.4722,Occupancy,target,DuplicatedAll,Probabilistic
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,Occupancy,target,DuplicatedAll,Single Tree
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,Temperature,continue,Outlier,Neural Networks
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,Temperature,continue,Outlier,Linear
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Outlier,Single Tree
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,Light,continue,Outlier,Neighborg based
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Light,continue,Outlier,Ensemble Tree
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,CO2,continue,Outlier,Linear
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,CO2,continue,Outlier,Ensemble Tree
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,CO2,continue,Outlier,Ensemble Tree
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,CO2,continue,Outlier,Single Tree
Occupancy.csv,Cat Boost Classifier,0.7682,0.0,0.0,0.0,0.0079,HumidityRatio,continue,Outlier,Ensemble Tree
Occupancy.csv,Dummy Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Outlier,Heuristic based
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Noisy,Ensemble Tree
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,Temperature,continue,Noisy,Ensemble Tree
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,Humidity,continue,Noisy,Ensemble Tree
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Light,continue,Noisy,Ensemble Tree
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,CO2,continue,Noisy,Neighborg based
Occupancy.csv,Logistic Regression,0.9878,0.9631,0.9853,0.9741,0.0453,CO2,continue,Noisy,Linear
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,HumidityRatio,continue,Noisy,Linear
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,HumidityRatio,continue,Noisy,Ensemble Tree
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,date,,Noisy,Neural Networks
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,date,,Noisy,Linear
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Noisy,Single Tree
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,bill_length_mm,continue,Missing,Ensemble Tree
penguins_binary_classification.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,bill_length_mm,continue,Missing,Single Tree
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,bill_length_mm,continue,Missing,Ensemble Tree
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,bill_length_mm,continue,Missing,Linear
penguins_binary_classification.csv,Gaussian Process Classifier,0.8727,0.96,0.8,0.8727,0.5,bill_length_mm,continue,Missing,Probabilistic
penguins_binary_classification.csv,Dummy Classifier,0.5455,0.5455,1.0,0.7059,0.5,bill_length_mm,continue,Missing,Heuristic based
penguins_binary_classification.csv,Ada Boost Classifier,1.0,1.0,1.0,1.0,0.5,bill_depth_mm,continue,Missing,Ensemble Tree
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,bill_depth_mm,continue,Missing,Linear
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,flipper_length_mm,continue,Missing,Single Tree
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,body_mass_g,continue,Missing,Single Tree
penguins_binary_classification.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,body_mass_g,continue,Missing,Single Tree
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,year,discrete,Missing,Ensemble Tree
penguins_binary_classification.csv,Gaussian Naive Bayes,1.0,1.0,1.0,1.0,0.4833,year,discrete,Missing,Probabilistic
penguins_binary_classification.csv,Logistic Regression,1.0,1.0,1.0,1.0,0.544,island,categorical String,Missing,Linear
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,island,categorical String,Missing,Linear
penguins_binary_classification.csv,Gaussian Naive Bayes,1.0,1.0,1.0,1.0,0.4833,island,categorical String,Missing,Probabilistic
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,island,categorical String,Missing,Linear
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,species,target,DuplicatedAll,Linear
penguins_binary_classification.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,species,target,DuplicatedAll,Single Tree
penguins_binary_classification.csv,K-Neighborg Classifier,1.0,1.0,1.0,1.0,0.5187,species,target,DuplicatedAll,Neighborg based
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,bill_length_mm,continue,Outlier,Ensemble Tree
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,bill_depth_mm,continue,Outlier,Linear
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,body_mass_g,continue,Outlier,Linear
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,body_mass_g,continue,Outlier,Linear
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, self_employed,categorical String,Noisy,Heuristic based
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Missing,Linear
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,Light,continue,Missing,Linear
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,HumidityRatio,continue,Missing,Linear
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Noisy,Linear
penguins_binary_classification.csv,Support Vector Machine,0.5455,0.5455,1.0,0.7059,0.416,NULL,,NULL,Linear
penguins_binary_classification.csv,Support Vector Machine,0.5455,0.5455,1.0,0.7059,0.416,bill_depth_mm,continue,Missing,Linear
penguins_binary_classification.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5,body_mass_g,continue,Missing,Linear
penguins_binary_classification.csv,MLP Classifier,0.9273,0.9333,0.9333,0.9333,0.5093,body_mass_g,continue,Missing,Neural Networks
penguins_binary_classification.csv,Support Vector Machine,0.5455,0.5455,1.0,0.7059,0.416,year,discrete,Missing,Linear
penguins_binary_classification.csv,MLP Classifier,0.9273,0.9333,0.9333,0.9333,0.5093,year,discrete,Missing,Neural Networks
penguins_binary_classification.csv,MLP Classifier,0.9273,0.9333,0.9333,0.9333,0.5093,island,categorical String,Missing,Neural Networks
penguins_binary_classification.csv,MLP Classifier,0.9273,0.9333,0.9333,0.9333,0.5093,bill_length_mm,continue,Outlier,Neural Networks
penguins_binary_classification.csv,Logistic Regression,1.0,1.0,1.0,1.0,0.544,year,discrete,Outlier,Linear
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,year,discrete,Outlier,Ensemble Tree
penguins_binary_classification.csv,Gaussian Naive Bayes,1.0,1.0,1.0,1.0,0.4833,island,categorical String,Outlier,Probabilistic
penguins_binary_classification.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,island,categorical String,Outlier,Single Tree
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,island,categorical String,Outlier,Ensemble Tree
penguins_binary_classification.csv,Dummy Classifier,0.5455,0.5455,1.0,0.7059,0.5,island,categorical String,Outlier,Heuristic based
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,year,discrete,Noisy,Linear
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,year,discrete,Noisy,Single Tree
penguins_binary_classification.csv,Ada Boost Classifier,1.0,1.0,1.0,1.0,0.5,year,discrete,Noisy,Ensemble Tree
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,year,discrete,Noisy,Linear
penguins_binary_classification.csv,Gaussian Process Classifier,0.8727,0.96,0.8,0.8727,0.5,bill_length_mm,continue,Noisy,Probabilistic
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,bill_depth_mm,continue,Noisy,Ensemble Tree
penguins_binary_classification.csv,K-Neighborg Classifier,1.0,1.0,1.0,1.0,0.5187,bill_depth_mm,continue,Noisy,Neighborg based
ShippingData.csv,Linear Discriminant Analysis,0.645,0.7283,0.6528,0.6885,0.7251,Cost_of_the_Product,discrete,Missing,Linear
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Cost_of_the_Product,discrete,Missing,Linear
ShippingData.csv,K-Neighborg Classifier,0.6509,0.732,0.6611,0.6948,0.723,Discount_offered,discrete,Missing,Neighborg based
ShippingData.csv,Ada Boost Classifier,0.6532,0.8742,0.4939,0.6312,0.718,Weight_in_gms,discrete,Missing,Ensemble Tree
ShippingData.csv,K-Neighborg Classifier,0.6509,0.732,0.6611,0.6948,0.723,Weight_in_gms,discrete,Missing,Neighborg based
ShippingData.csv,Linear Discriminant Analysis,0.645,0.7283,0.6528,0.6885,0.7251,Customer_care_calls,categorical Integer,Missing,Linear
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Customer_care_calls,categorical Integer,Missing,Linear
ShippingData.csv,Ada Boost Classifier,0.6532,0.8742,0.4939,0.6312,0.718,Prior_purchases,categorical Integer,Missing,Ensemble Tree
ShippingData.csv,Linear Discriminant Analysis,0.645,0.7283,0.6528,0.6885,0.7251,Prior_purchases,categorical Integer,Missing,Linear
ShippingData.csv,Gradient Boosting Classifier,0.655,0.855,0.5129,0.6411,0.725,Warehouse_block,categorical String,Missing,Ensemble Tree
ShippingData.csv,Linear Discriminant Analysis,0.645,0.7283,0.6528,0.6885,0.7251,Warehouse_block,categorical String,Missing,Linear
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Product_importance,categorical String,Missing,Neural Networks
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Gender,binary,Missing,Neural Networks
ShippingData.csv,Support Vector Machine,0.6009,0.6009,1.0,0.7507,0.499,Gender,binary,Missing,Linear
ShippingData.csv,Decision Tree Classifier,0.6264,0.6965,0.6702,0.6831,0.5,Reached.on.Time_Y.N,target,Labels,Single Tree
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Reached.on.Time_Y.N,target,Labels,Linear
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,Discount_offered,discrete,Outlier,Ensemble Tree
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Weight_in_gms,discrete,Outlier,Neural Networks
penguins_binary_classification.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5,body_mass_g,continue,Noisy,Linear
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Cost_of_the_Product,discrete,Missing,Probabilistic
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Discount_offered,discrete,Missing,Probabilistic
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Customer_rating,categorical Integer,Missing,Probabilistic
ShippingData.csv,Quadratic Discriminant Analysis,0.6627,0.956,0.4599,0.621,0.705,Customer_rating,categorical Integer,Missing,Probabilistic
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Prior_purchases,categorical Integer,Missing,Probabilistic
ShippingData.csv,Gaussian Process Classifier,0.4491,0.6554,0.1755,0.2768,0.5,Prior_purchases,categorical Integer,Missing,Probabilistic
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Mode_of_Shipment,categorical String,Missing,Ensemble Tree
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Product_importance,categorical String,Missing,Ensemble Tree
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Gender,binary,Missing,Probabilistic
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Reached.on.Time_Y.N,target,DuplicatedAll,Ensemble Tree
ShippingData.csv,Quadratic Discriminant Analysis,0.6627,0.956,0.4599,0.621,0.705,Reached.on.Time_Y.N,target,Labels,Probabilistic
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Reached.on.Time_Y.N,target,Labels,Ensemble Tree
ShippingData.csv,Ridge Classifier,0.6455,0.7273,0.6558,0.6897,0.0,Reached.on.Time_Y.N,target,Labels,Linear
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Warehouse_block,categorical String,Outlier,Probabilistic
ShippingData.csv,Ada Boost Classifier,0.6532,0.8742,0.4939,0.6312,0.718,Warehouse_block,categorical String,Outlier,Ensemble Tree
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,Warehouse_block,categorical String,Outlier,Ensemble Tree
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Mode_of_Shipment,categorical String,Outlier,Linear
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Customer_care_calls,categorical Integer,Outlier,Linear
ShippingData.csv,Logistic Regression,0.6464,0.7325,0.6483,0.6878,0.7119,Customer_rating,categorical Integer,Outlier,Linear
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Customer_rating,categorical Integer,Outlier,Linear
ShippingData.csv,Support Vector Machine,0.6009,0.6009,1.0,0.7507,0.499,Customer_rating,categorical Integer,Outlier,Linear
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Customer_rating,categorical Integer,Outlier,Heuristic based
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Prior_purchases,categorical Integer,Outlier,Neural Networks
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Prior_purchases,categorical Integer,Outlier,Heuristic based
ShippingData.csv,K-Neighborg Classifier,0.6509,0.732,0.6611,0.6948,0.723,Weight_in_gms,discrete,Noisy,Neighborg based
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,Gender,binary,Noisy,Ensemble Tree
ShippingData.csv,Support Vector Machine,0.6009,0.6009,1.0,0.7507,0.499,Gender,binary,Noisy,Linear
ShippingData.csv,Logistic Regression,0.6464,0.7325,0.6483,0.6878,0.7119,Warehouse_block,categorical String,Noisy,Linear
ShippingData.csv,K-Neighborg Classifier,0.6509,0.732,0.6611,0.6948,0.723,Mode_of_Shipment,categorical String,Noisy,Neighborg based
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Mode_of_Shipment,categorical String,Noisy,Linear
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Mode_of_Shipment,categorical String,Noisy,Heuristic based
ShippingData.csv,Gradient Boosting Classifier,0.655,0.855,0.5129,0.6411,0.725,Product_importance,categorical String,Noisy,Ensemble Tree
ShippingData.csv,Gradient Boosting Classifier,0.655,0.855,0.5129,0.6411,0.725,Customer_care_calls,categorical Integer,Noisy,Ensemble Tree
ShippingData.csv,SGD Classifier,0.6009,0.6009,1.0,0.7507,0.0,Prior_purchases,categorical Integer,Noisy,Linear
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Prior_purchases,categorical Integer,Noisy,Heuristic based
student-mat-5.csv,Cat Boost Classifier,0.9367,0.9367,1.0,0.9673,0.8392,NULL,,NULL,Ensemble Tree
student-mat-5.csv,K-Neighborg Classifier,0.9367,0.9367,1.0,0.9673,0.8649,NULL,,NULL,Neighborg based
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,NULL,,NULL,Linear
student-mat-5.csv,Gaussian Naive Bayes,0.557,1.0,0.527,0.6903,0.4405,NULL,,NULL,Probabilistic
student-mat-5.csv,Quadratic Discriminant Analysis,0.9367,0.9367,1.0,0.9673,0.5,higher,target,Labels,Probabilistic
student-mat-5.csv,MLP Classifier,0.9367,0.9367,1.0,0.9673,0.9243,higher,target,Labels,Neural Networks
student-mat-5.csv,Gaussian Process Classifier,0.962,0.961,1.0,0.9801,0.5,higher,target,Labels,Probabilistic
student-mat-5.csv,Ridge Classifier,0.9367,0.9367,1.0,0.9673,0.0,school,categorical String,Outlier,Linear
student-mat-5.csv,Quadratic Discriminant Analysis,0.9367,0.9367,1.0,0.9673,0.5,school,categorical String,Outlier,Probabilistic
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,school,categorical String,Outlier,Linear
student-mat-5.csv,Random Forest Classifier,0.9367,0.9367,1.0,0.9673,0.8351,sex,categorical String,Outlier,Ensemble Tree
student-mat-5.csv,MLP Classifier,0.9367,0.9367,1.0,0.9673,0.9243,sex,categorical String,Outlier,Neural Networks
student-mat-5.csv,K-Neighborg Classifier,0.9367,0.9367,1.0,0.9673,0.8649,sex,categorical String,Outlier,Neighborg based
student-mat-5.csv,Random Forest Classifier,0.9367,0.9367,1.0,0.9673,0.8351,address,categorical String,Outlier,Ensemble Tree
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,address,categorical String,Outlier,Linear
student-mat-5.csv,Ridge Classifier,0.9367,0.9367,1.0,0.9673,0.0,famsize,categorical String,Outlier,Linear
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,famsize,categorical String,Outlier,Linear
student-mat-5.csv,Ridge Classifier,0.9367,0.9367,1.0,0.9673,0.0,Pstatus,categorical String,Outlier,Linear
student-mat-5.csv,Ada Boost Classifier,0.9494,0.9605,0.9865,0.9733,0.8405,Pstatus,categorical String,Outlier,Ensemble Tree
student-mat-5.csv,Support Vector Machine,0.9367,0.9367,1.0,0.9673,0.7784,Fedu,categorical String,Outlier,Linear
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,Fedu,categorical String,Outlier,Linear
student-mat-5.csv,Cat Boost Classifier,0.9367,0.9367,1.0,0.9673,0.8392,Mjob,categorical String,Outlier,Ensemble Tree
student-mat-5.csv,K-Neighborg Classifier,0.9367,0.9367,1.0,0.9673,0.8649,Mjob,categorical String,Outlier,Neighborg based
student-mat-5.csv,Logistic Regression,0.9494,0.9605,0.9865,0.9733,0.7378,Mjob,categorical String,Outlier,Linear
student-mat-5.csv,Linear Discriminant Analysis,0.9367,0.96,0.973,0.9664,0.7297,Mjob,categorical String,Outlier,Linear
student-mat-5.csv,SGD Classifier,0.9367,0.9367,1.0,0.9673,0.0,Mjob,categorical String,Outlier,Linear
student-mat-5.csv,SGD Classifier,0.9367,0.9367,1.0,0.9673,0.0,Fjob,categorical String,Outlier,Linear
student-mat-5.csv,Support Vector Machine,0.9367,0.9367,1.0,0.9673,0.7784,reason,categorical String,Outlier,Linear
student-mat-5.csv,SGD Classifier,0.9367,0.9367,1.0,0.9673,0.0,reason,categorical String,Outlier,Linear
ShippingData.csv,Extra Tree Classifier,0.6545,0.7744,0.5998,0.676,0.7186,Mode_of_Shipment,categorical String,Outlier,Single Tree
ShippingData.csv,Extra Tree Classifier,0.6545,0.7744,0.5998,0.676,0.7186,Product_importance,categorical String,Outlier,Single Tree
ShippingData.csv,Quadratic Discriminant Analysis,0.6627,0.956,0.4599,0.621,0.705,Customer_care_calls,categorical Integer,Outlier,Probabilistic
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Customer_rating,categorical Integer,Outlier,Ensemble Tree
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Prior_purchases,categorical Integer,Outlier,Probabilistic
ShippingData.csv,Ridge Classifier,0.6455,0.7273,0.6558,0.6897,0.0,Prior_purchases,categorical Integer,Outlier,Linear
ShippingData.csv,Extra Tree Classifier,0.6545,0.7744,0.5998,0.676,0.7186,Cost_of_the_Product,discrete,Noisy,Single Tree
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Discount_offered,discrete,Noisy,Probabilistic
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Weight_in_gms,discrete,Noisy,Probabilistic
ShippingData.csv,Cat Boost Classifier,0.6555,0.7889,0.5825,0.6701,0.727,Mode_of_Shipment,categorical String,Noisy,Ensemble Tree
ShippingData.csv,Gaussian Naive Bayes,0.6655,0.9772,0.4539,0.6198,0.6917,Product_importance,categorical String,Noisy,Probabilistic
ShippingData.csv,Quadratic Discriminant Analysis,0.6627,0.956,0.4599,0.621,0.705,Customer_care_calls,categorical Integer,Noisy,Probabilistic
ShippingData.csv,Quadratic Discriminant Analysis,0.6627,0.956,0.4599,0.621,0.705,Customer_rating,categorical Integer,Noisy,Probabilistic
student-mat-5.csv,Decision Tree Classifier,0.9367,0.9481,0.9865,0.9669,0.5,NULL,,NULL,Single Tree
student-mat-5.csv,Decision Tree Classifier,0.9367,0.9481,0.9865,0.9669,0.5,Fedu,categorical String,Outlier,Single Tree
